,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,url,stage
1453,695629776980148225,,,2016-02-05 15:27:17 +0000,Iphone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Calvin,0,0,https://t.co/NIvxgSQ9BS,
1454,695446424020918272,,,2016-02-05 03:18:42 +0000,Iphone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12,10,None,0,0,https://t.co/f9qlKiv39T,
1455,695409464418041856,,,2016-02-05 00:51:51 +0000,Iphone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,Bob,0,0,https://t.co/lORINwFXIV,
1456,695314793360662529,,,2016-02-04 18:35:39 +0000,Iphone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,0,0,https://t.co/ioFy0cmK03,
1457,695095422348574720,,,2016-02-04 04:03:57 +0000,Iphone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,just,0,0,https://t.co/2L8pI0Z2Ib,pupper
1458,695074328191332352,,,2016-02-04 02:40:08 +0000,Iphone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Lorenzo,0,0,https://t.co/dH3GzcjCtQ,pupper
1459,695064344191721472,,,2016-02-04 02:00:27 +0000,Iphone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10,None,0,0,https://t.co/uaJmNgXR2P,
1460,695051054296211456,,,2016-02-04 01:07:39 +0000,Iphone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,0,0,https://t.co/vityMwPKKi,
1461,694925794720792577,,,2016-02-03 16:49:55 +0000,Vine,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5,10,None,0,0,https://t.co/Vn6w5w8TO2,
1462,694905863685980160,,,2016-02-03 15:30:43 +0000,Iphone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,Archie,0,0,https://t.co/CJJpjTMzPQ,
1463,694669722378485760,,,2016-02-02 23:52:22 +0000,Iphone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,10,Phil,0,0,https://t.co/9mb0P2rjk2,
1464,694356675654983680,6.70668383499735e+17,4196983835.0,2016-02-02 03:08:26 +0000,Iphone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10,10,None,0,0,https://t.co/SQsEBWxPyG,pupper
1465,694352839993344000,,,2016-02-02 02:53:12 +0000,Iphone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,0,0,https://t.co/6NgsQJuSBJ,
1466,694342028726001664,,,2016-02-02 02:10:14 +0000,Vine,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,11,10,None,0,0,https://t.co/oCImpQuoRb,
1467,694329668942569472,,,2016-02-02 01:21:07 +0000,Iphone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,0,0,https://t.co/oToIkYnEGn,pupper
1468,694206574471057408,,,2016-02-01 17:11:59 +0000,Iphone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,None,0,0,https://t.co/Sd4qAdSRqI,
1469,694183373896572928,,,2016-02-01 15:39:48 +0000,Iphone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,Lola,0,0,https://t.co/pVebzwRioD,
1470,694001791655137281,,,2016-02-01 03:38:15 +0000,Iphone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,10,Chester,0,0,https://t.co/YoII7tWXMT,
1471,693993230313091072,,,2016-02-01 03:04:14 +0000,Vine,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,12,10,None,0,0,https://t.co/gzRghPC61H,
1472,693942351086120961,,,2016-01-31 23:42:03 +0000,Iphone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,Kobe,0,0,https://t.co/LCA6Fr3X2M,
1473,693647888581312512,,,2016-01-31 04:11:58 +0000,Iphone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,10,None,0,0,https://t.co/LSTAwTdTaw,
1474,693644216740769793,6.936422321512858e+17,4196983835.0,2016-01-31 03:57:23 +0000,Iphone,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af,10,10,None,0,0,af,
1475,693642232151285760,,,2016-01-31 03:49:30 +0000,Iphone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Freddery,0,0,https://t.co/6BS9XEip9a,
1476,693629975228977152,,,2016-01-31 03:00:47 +0000,Iphone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12,10,None,0,0,https://t.co/Tn9Mp0oPoJ,pupper
1477,693622659251335168,,,2016-01-31 02:31:43 +0000,Iphone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10,None,0,0,https://t.co/a1IrjaID3X,
1478,693590843962331137,,,2016-01-31 00:25:18 +0000,Iphone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3,10,Phil,0,0,https://t.co/fShNNhBWYx,pupper
1479,693582294167244802,6.935722159383675e+17,1198988510.0,2016-01-30 23:51:19 +0000,Iphone,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",11,10,None,0,0,"pup.
@CommonWhiteGirI",
1480,693486665285931008,,,2016-01-30 17:31:20 +0000,Iphone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11,10,Lincoln,0,0,https://t.co/S6cQsIoX27,
1481,693280720173801472,,,2016-01-30 03:52:58 +0000,Iphone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,10,Sadie,0,0,https://t.co/UzbhwXcLne,
1482,693267061318012928,,,2016-01-30 02:58:42 +0000,Vine,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,12,10,Oscar,0,0,https://t.co/waN6EW0wfM,
1483,693262851218264065,,,2016-01-30 02:41:58 +0000,Iphone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11,10,None,0,0,https://t.co/DYUsHtL2aR,pupper
1484,693231807727280129,,,2016-01-30 00:38:37 +0000,Iphone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9,10,Bodie,0,0,https://t.co/bpZsGMqVVP,
1485,693155686491000832,,,2016-01-29 19:36:08 +0000,Iphone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12,10,Dunkin,0,0,https://t.co/At8Kxc5H9U,
1486,693109034023534592,,,2016-01-29 16:30:45 +0000,Iphone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11,10,None,0,0,https://t.co/NY3cPAZAIM,
1487,693095443459342336,,,2016-01-29 15:36:45 +0000,Iphone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10,10,Milo,0,0,https://t.co/OhodPIDOpW,pupper
1488,692919143163629568,,,2016-01-29 03:56:12 +0000,Iphone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9,10,None,0,0,https://t.co/TMpDHHGspy,
1489,692905862751522816,,,2016-01-29 03:03:25 +0000,Iphone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10,10,Wally,0,0,https://t.co/EiF659Bgjn,pupper
1490,692901601640583168,,,2016-01-29 02:46:29 +0000,Iphone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10,10,None,0,0,https://t.co/N0OADmCnVV,
1491,692894228850999298,,,2016-01-29 02:17:12 +0000,Iphone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10,10,Tupawc,0,0,https://t.co/mCqgtqLDCW,
1492,692828166163931137,,,2016-01-28 21:54:41 +0000,Iphone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12,10,None,0,0,https://t.co/X6X9wM7NuS,pupper
1493,692752401762250755,,,2016-01-28 16:53:37 +0000,Iphone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",13,10,None,0,0,https://t.co/kYWcXbluUu,pupper
1494,692568918515392513,,,2016-01-28 04:44:32 +0000,Iphone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,12,10,Chester,0,0,https://t.co/CFMjsn3P6B,
1495,692535307825213440,,,2016-01-28 02:30:58 +0000,Iphone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10,10,Amber,0,0,https://t.co/Dt360V2MYI,
1496,692530551048294401,,,2016-01-28 02:12:04 +0000,Iphone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,10,10,Cody,0,0,https://t.co/Iv3flDTpXu,
1497,692423280028966913,6.924173130233324e+17,4196983835.0,2016-01-27 19:05:49 +0000,Iphone,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10,9,10,None,0,0,9/10,
1498,692417313023332352,,,2016-01-27 18:42:06 +0000,Iphone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,7,10,Herschel,0,0,https://t.co/VGaIMktX10,pupper
1499,692187005137076224,,,2016-01-27 03:26:56 +0000,Iphone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12,10,a,0,0,https://t.co/krvbacIX0N,
1500,692158366030913536,,,2016-01-27 01:33:08 +0000,Iphone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10,10,Edgar,0,0,https://t.co/1NgMb9BTWB,
1501,692142790915014657,6.920419346894029e+17,4196983835.0,2016-01-27 00:31:15 +0000,Iphone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,13,10,None,0,0,https://t.co/tDkJAnQsbQ,
1502,692041934689402880,,,2016-01-26 17:50:29 +0000,Vine,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,13,10,Teddy,0,0,https://t.co/sRUpRpGZ3y,
1503,692017291282812928,,,2016-01-26 16:12:33 +0000,Iphone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9,10,Kingsley,0,0,https://t.co/BE4ahQ0IO2,
1504,691820333922455552,,,2016-01-26 03:09:55 +0000,Iphone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,8,10,Brockly,0,0,https://t.co/fn1oUlS69Z,
1505,691793053716221953,,,2016-01-26 01:21:31 +0000,Vine,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo,10,10,None,0,0,https://t.co/qnMJHBxPuo,
1506,691756958957883396,,,2016-01-25 22:58:05 +0000,Iphone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10,10,None,0,0,https://t.co/frGWV7IP6J,
1507,691675652215414786,,,2016-01-25 17:35:00 +0000,Iphone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,10,10,Richie,0,0,https://t.co/KMdwNgONkV,
1508,691483041324204033,,,2016-01-25 04:49:38 +0000,Iphone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,5,10,None,0,0,https://t.co/aenk0KpoWM,
1509,691459709405118465,,,2016-01-25 03:16:56 +0000,Iphone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,12,10,Leo,0,0,https://t.co/LZEi0DpRsH,
1510,691444869282295808,,,2016-01-25 02:17:57 +0000,Iphone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12,10,Bailey,0,0,https://t.co/YBENhr24FV,
1511,691416866452082688,,,2016-01-25 00:26:41 +0000,Iphone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13,10,None,0,0,https://t.co/fR1P3g5I6k,
1512,691321916024623104,,,2016-01-24 18:09:23 +0000,Iphone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11,10,Molly,0,0,https://t.co/g4fiS8A9Ab,
1513,691096613310316544,,,2016-01-24 03:14:07 +0000,Iphone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11,10,None,0,0,https://t.co/fUacc13OrW,
1514,691090071332753408,,,2016-01-24 02:48:07 +0000,Iphone,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,12,10,None,0,0,https://t.co/MM7tb4HpEY,
1515,690989312272396288,,,2016-01-23 20:07:44 +0000,Vine,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,12,10,None,0,0,https://t.co/pmarb2dG0e,
1516,690959652130045952,,,2016-01-23 18:09:53 +0000,Iphone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11,10,None,0,0,https://t.co/DgXYBDMM3E,pupper
1517,690938899477221376,,,2016-01-23 16:47:25 +0000,Iphone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",10,10,None,0,0,https://t.co/HSL3mnP5NX,
1518,690932576555528194,,,2016-01-23 16:22:17 +0000,Iphone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,12,10,Buddy,0,0,https://t.co/FQZGSQIQLS,
1519,690735892932222976,,,2016-01-23 03:20:44 +0000,Iphone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13,10,Peaches,0,0,https://t.co/YrhkrTsoTt,
1520,690728923253055490,,,2016-01-23 02:53:03 +0000,Iphone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,8,10,Vinscent,0,0,https://t.co/qOD4G19A2u,
1521,690690673629138944,,,2016-01-23 00:21:03 +0000,Iphone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10,10,Cedrick,0,0,https://t.co/yS7T4gxKod,
1522,690649993829576704,,,2016-01-22 21:39:24 +0000,Iphone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11,10,Hazel,0,0,https://t.co/CneG2ZbxHP,
1523,690607260360429569,6.903412535490028e+17,467036706.0,2016-01-22 18:49:36 +0000,Iphone,12/10 @LightningHoltt,12,10,None,0,0,@LightningHoltt,
1524,690597161306841088,,,2016-01-22 18:09:28 +0000,Iphone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11,10,Lolo,0,0,https://t.co/Nwi3SYe8KA,
1525,690400367696297985,,,2016-01-22 05:07:29 +0000,Iphone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10,10,Eriq,0,0,https://t.co/PlEXTofdpf,
1526,690374419777196032,,,2016-01-22 03:24:22 +0000,Iphone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11,10,Phred,0,0,https://t.co/VpfFCKE28C,
1527,690360449368465409,,,2016-01-22 02:28:52 +0000,Iphone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,9,10,the,0,0,https://t.co/B9ZXXKJYNx,
1528,690348396616552449,,,2016-01-22 01:40:58 +0000,Vine,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,12,10,Oddie,0,0,https://t.co/JjxriLqZOL,
1529,690248561355657216,,,2016-01-21 19:04:15 +0000,Iphone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,11,10,Maxwell,0,0,https://t.co/IF5kKaO945,
1530,690021994562220032,,,2016-01-21 04:03:58 +0000,Iphone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10,10,Geoff,0,0,https://t.co/TmlwQWnmRC,
1531,690015576308211712,,,2016-01-21 03:38:27 +0000,Iphone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12,10,None,0,0,https://t.co/03XlvS8izg,pupper
1532,690005060500217858,,,2016-01-21 02:56:40 +0000,Iphone,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10,10,None,0,0,https://t.co/V8HcVIh4jt,
1533,689999384604450816,,,2016-01-21 02:34:07 +0000,Iphone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10,10,Covach,0,0,https://t.co/fgMaP2zDMt,
1534,689993469801164801,,,2016-01-21 02:10:37 +0000,Vine,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,12,10,None,0,0,https://t.co/K4s9IJh2jm,floofer
1535,689977555533848577,,,2016-01-21 01:07:23 +0000,Iphone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12,10,None,0,0,https://t.co/MXedEzSHIf,
1536,689905486972461056,,,2016-01-20 20:21:00 +0000,Iphone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",11,10,Gizmo,0,0,https://t.co/IE4ZblyZRY,pupper
1537,689877686181715968,,,2016-01-20 18:30:32 +0000,Iphone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9,10,Durg,0,0,https://t.co/5iH08ltkoe,
1538,689835978131935233,,,2016-01-20 15:44:48 +0000,Iphone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,11,10,Fynn,0,0,https://t.co/MuqHPvtL8c,
1539,689661964914655233,,,2016-01-20 04:13:20 +0000,Iphone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,12,10,Luca,0,0,https://t.co/VcxZQPNZaV,
1540,689659372465688576,,,2016-01-20 04:03:02 +0000,Iphone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,8,10,Ricky,0,0,https://t.co/XtDkrsdEfF,
1541,689623661272240129,,,2016-01-20 01:41:08 +0000,Iphone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,10,10,Lucy,0,0,https://t.co/QnvSjjyh7n,pupper
1542,689599056876867584,,,2016-01-20 00:03:21 +0000,Iphone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11,10,None,0,0,https://t.co/TRAri5iHzd,
1543,689557536375177216,,,2016-01-19 21:18:22 +0000,Iphone,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,12,10,None,0,0,https://t.co/WFh2FEbYzj,
1544,689517482558820352,,,2016-01-19 18:39:13 +0000,Iphone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,12,10,Carl,0,0,https://t.co/Wk3XCnmDvm,
